Phylogroup,Country,Acquisition,Host,Infection_status,iutA,fyuA,iucA,iucC,iucD,iucB,allA,ybbW,allB,ybbY,allC,allD,allS,allR,kvgS,kvgA,rmpA2,rmpA,clbB,clbR,clbO,clbC,clbJ,clbP,clbK,clbL,clbM,clbG,clbH,clbF,clbN,clbD,clbA,clbQ,clbE,clbI,pcoA,pcoE,pcoS,pcoC,pcoD,pcoB,pcoR,mrkC,mrkD,mrkJ,mrkJ2,mrkH2,mrkB,mrkF,mrkA,mrkI,mrkI2,mrkI3,mrkI4,kfuB,kfuC,kfuA,pbrA,pbrR,pbrBC,mceI,mceG,mceJ,mceH,mceD,mceC,mceE,mceA,mceB,iroN,iroD,iroB,iroC,silE,silC,silS,silR,terZ,terD,terE,terW,terB,terA,terC,terX,terY,gcl,fdrA,ylbE,KP1_1364,glxK,arcC,glxR,ylbF,KP1_1371,hyi,irp1,ybtQ,ybtP,ybtE,ybtS,ybtX,irp2,ybtU,ybtA,ybtT,Aac3_IIa_AGly.match,Aac3_I_AGly.match,Aac6_32_AGly_1.match,Aac6_Ia_AGly.match,Aac6_Iaa_AGly.match,Aac6_Iai_e_AGly.match,AacAad_AGly.match,AacAad_AGly_3.match,AadA4_5_AGly.match,AadA_AGly.match,AadA_AGly_2.match,AadB_AGly.match,Aph3__Ia_AGly.match,Aph4_Ia_AGly.match,AphA6_AGly.match,ArmA_AGly.match,RmtB_AGly.match,RmtC_AGly.match,RmtF_AGly.match,StrA_AGly.match,StrB_AGly.match,OqxA_Flq.match,OqxBgb_Flq.match,QnrB_Flq.match,QnrB_Flq_1.match,QnrB_Flq_2.match,Qnr_A_Flq.match,Qnr_S_Flq_1.match,CatA1_Phe.match,CatA2_Phe.match,CatBx_Phe.match,CatBx_Phe_1.match,CmlA_Phe.match,FloR_Phe.match,SulIII_Sul.match,SulII_Sul.match,SulI_Sul.match,TetA_Tet.match,TetB_Tet.match,TetC_Tet.match,TetD_Tet.match,TetG_Tet.match,TetRG_Tet.match,TetR_Tet.match,Arr_Rif.match,Dfr16_Tmt.match,Dfr23_Tmt.match,DfrA19_Tmt.match,DfrA1_Tmt.match,DfrA1_Tmt_1.match,DfrA25_Tmt.match,DfrA27_Tmt.match,DfrA5_Tmt.match,DfrA5_Tmt_1.match,DfrA7_Tmt.match,DfrA7_Tmt_1.match,DfrA_Tmt.match,DfrA_Tmt_1.match,DfrB_Tmt.match,EreA_MLS.match,ErmB_MLS.match,MefB_MLS.match,MphA_MLS.match,MsrE_MLS.match,MphE_MLS.match,ACT_MIR_Bla_3.match,AmpH_Bla.match,CARB_Bla.match,CMY_Bla_1.match,CMY_MOX_Bla_1.match,CTX_M_1_Bla.match,CTX_M_8_Bla_1.match,CTX_M_9_Bla.match,DHA_Bla.match,IMP_1_Bla_3.match,KPC_1_Bla.match,NDM_1_Bla.match,OXA_1_Bla.match,OXA_48_Bla.match,OXA_7_Bla.match,OXA_9_Bla.match,SCO_1_Bla.match,SHV_OKP_LEN_Bla.match,SHV_OKP_LEN_Bla_1.match,SHV_OKP_LEN_Bla_2.match,TEM_1D_Bla.match,VEB_1_Bla.match,Col156.match,ColE10.match,ColRNAI.match,Col_IRGK_.match,Col_MG828_.match,Col_MGD2_.match,ColpVC.match,IncA_C..match,IncFI..match,IncFIA_HI1_.match,IncFIB_AP001918_.match,IncFIB_K_.match,IncFIB_Mar_.match,IncFIB_pKPHS1_.match,IncFIB_pQil_.match,IncFII.match,IncFII_..match,IncFII_K_.match,IncFII_pCRY_.match,IncFII_pKPX1_.match,IncFII_pMET_.match,IncHI1B.match,IncHI2.match,IncHI2A.match,IncI1.match,IncL_M..match,IncL_M_pMU407_.match,IncN.match,IncQ1.match,IncR.match,IncX3.match,rep..match,repA_1.match
X47P_42H_28P,0.000224760974011272,0.0281100566532111,0.0904315774461858,0.460952748057416,0.0458378822684821,0.00544936609476724,0.177592055538935,0.00397463171787106,0.00345697732763035,0.00397463171787106,0.00544936609476724,0.00289036481629477,0.00205689356325701,0.00205689356325701,0.00205689356325701,0.00289036481629477,0.00289036481629477,0.00289036481629477,0.00289036481629477,1,1,1,0.0644337436701465,7.9826873052964e-05,7.9826873052964e-05,4.16877001946651e-05,7.9826873052964e-05,0.0515790426205772,7.9826873052964e-05,0.0368245146696382,7.9826873052964e-05,7.9826873052964e-05,7.9826873052964e-05,7.9826873052964e-05,7.9826873052964e-05,7.9826873052964e-05,7.9826873052964e-05,7.9826873052964e-05,7.9826873052964e-05,0.000372681236072046,0.000372681236072046,0.855922037692365,0.867354279280656,0.691446947426459,0.855922037692365,0.855922037692365,0.878174308605341,0.855922037692365,0.320151275549663,0.296687581082178,0.998193139702302,0.000966809011721615,0.159075137503121,0.225645331187243,0.186087896701764,0.253590093554289,0.911759171111841,0.928139575362836,0.0005286526046811,1,0.000201267918879774,1.83695983488183e-05,8.56679431438338e-05,0.00205689356325701,0.00289036481629477,0.00142911874125741,8.97720798918048e-06,8.97720798918048e-06,8.97720798918048e-06,3.5551585183887e-06,1.47240300738617e-06,1.47240300738617e-06,1.47240300738617e-06,1.47240300738617e-06,1.47240300738617e-06,0.02316332343317,0.0282764728430609,0.02316332343317,0.00289036481629477,0.91481540345023,0.929870004267724,0.91481540345023,0.962730561917972,0.085006655458413,0.154000002458425,0.085006655458413,0.085006655458413,0.085006655458413,0.085006655458413,0.085006655458413,0.0501132009599888,0.0501132009599888,0.00289036481629477,0.00289036481629477,0.00289036481629477,0.00142911874125741,0.0090520987226811,0.00289036481629477,0.00205689356325701,0.00289036481629477,0.00289036481629477,0.000966809011721615,0.144043326987687,0.194049081176627,0.194049081176627,0.177592055538935,0.194049081176627,0.161907438192667,0.186932539753633,0.194049081176627,0.177592055538935,0.194049081176627,0.840861254457671,1,1,1,1,1,1,0.972959318143502,0.196584547253,0.840603245785972,0.967296865802467,0.938829555887373,0.437714930641386,1,1,1,0.653864488737459,1,1,0.998555564292577,0.998555564292577,0.334971121446757,0.0823813241687472,1,1,0.362890015126319,1,1,0.892831917200537,0.616795825847804,0.840924862496879,1,0.715682667739917,0.840924862496879,1,0.713244240406159,0.485474666348312,0.910190442371324,0.59644108594736,1,0.979866095548943,0.74586521939176,0.74586521939176,0.9196255824242,0.928139575362836,1,0.653864488737459,1,1,0.114665345695014,1,1,0.344824760734304,1,1,1,1,0.892831917200537,1,1,1,1,0.995012983402106,1,1,1,0.530135241906437,1,1,1,0.822532805408538,1,0.799673141012901,0.46794587281045,1,1,1,0.90104170620618,1,0.74586521939176,1,1,0.981532253372222,0.10313918313354,0.938829555887373,0.592363429405097,0.74586521939176,1,1,0.582506329254348,1,1,1,1,0.840924862496879,0.46794587281045,0.235961510230261,0.138996138996141,0.963105225700111,1,0.0199207108369488,0.703312418917822,0.910190442371324,1,0.412944233859576,1,0.452504904210351,1,0.949376228310852,1,1,1,0.653864488737459,0.74586521939176,0.715682667739917,0.138996138996141,0.909411088047147,1,1,1
X94P_116H,0.999999999999999,0.999999999999869,0.617760617760684,0.999999999999869,0.733590733590812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X67H_152P,0.262715839239073,0.412110922697054,0.798840312854151,0.999999999999969,0.813521347819312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.406357431953326,0.414800602718022,0.614093813542258,0.406357431953326,0.406357431953326,0.42330076381009,0.406357431953326,0.502014136580833,0.80071124169226,0.780150968072431,0.466894727791169,0.71456160405758,0.582831735704248,0.735316505420249,0.60026687309711,0.918359376417406,0.381852837065955,0.305689129660652,1,0.9430694915715,0.659743955306602,0.568144781784786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.397973877575318,0.414800602718022,0.397973877575318,0.406357431953326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.550184617973387,1,1,1,1,0.0534255185417964,1,0.12048877032214,1,0.468968791702915,0.339347604839205,1,0.594892260501482,1,1,1,1,1,1,0.559918577212509,0.559918577212509,0.71551248878803,0.841560042984342,1,1,0.221619350705532,1,1,0.512939475998171,0.466894727791169,0.28543839594242,1,1,0.28543839594242,1,0.235495962045456,0.211835476878292,1,1,1,0.262715839238983,0.221619350705532,0.221619350705532,1,0.381852837065955,0.19928875830774,1,1,1,1,1,1,1,0.19928875830774,1,1,1,0.512939475998171,1,1,1,1,0.219849031927569,1,1,1,0.922112090161943,0.0792077028616701,1,1,0.450740022572719,1,1,0.264683494579751,1,1,1,0.344718916100168,1,1,1,1,1,0.105020368627232,1,1,1,1,1,0.450740022572719,1,1,1,0.176411294259391,0.28543839594242,0.264683494579751,1,1,0.797370670059137,1,1,0.19928875830774,0.741623130561557,0.0534255185417964,0.129577490805185,1,1,1,0.404928200134766,1,1,1,0.176411294259391,0.221619350705532,1,1,0.0585952440091869,1,1,1
X197P_54H,0.371485450573433,0.419895612095543,1,0.600610926735449,0.546097437329183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.208546615568605,0.212662667191669,0.166721228254121,0.208546615568605,0.208546615568605,0.216832523411114,0.208546615568605,0.746082833224268,0.909830484077158,0.663263933556215,1,0.86685318926745,0.794938454878732,0.877467718115623,0.804958687503254,0.933820346452687,0.184937228553191,1,1,0.703709267911602,0.648966584899985,0.342535083915954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.204484019161424,0.212662667191669,0.204484019161424,0.208546615568605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.574851102767128,1,1,1,1,1,1,0.244310950038938,1,1,1,1,1,1,1,1,1,1,1,0.58139185503225,0.58139185503225,0.939851003193687,0.970527309501158,1,1,1,1,1,1,1,0.133146810732549,1,1,1,1,0.574851102767128,1,0.437300350882832,1,1,0.371485450573317,1,1,0.445188663720923,1,1,1,1,1,1,1,1,0.291527977167286,1,1,1,1,1,1,1,1,1,1,1,1,1,0.986832198487252,1,1,1,0.224851853935194,1,1,1,1,1,1,0.164476109186995,1,1,1,1,0.126863202512465,1,1,0.483526185544103,1,1,1,1,1,1,1,1,1,1,1,1,0.304196863331783,1,1,1,0.0789774611148243,1,0.221388095698113,1,1,1,0.476004722226784,1,1,1,1,1,1,1,0.143367238381264,1,1,1
X49P_70H,0.0139364003904055,0.607697509598672,0.63978421101997,0.999999999999995,0.350438037659541,0.485675802994039,0.32824172648232,0.413340017367568,0.34703743026802,0.413340017367568,0.485675802994039,1,1,1,1,1,1,1,1,1,1,1,0.497004529800337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.674470040011055,0.681224198250373,0.597775286230999,0.674470040011055,0.674470040011055,0.687935060603541,0.674470040011055,0.612501090658011,0.853746570659167,0.984136149941613,0.058965708327441,0.78733853091369,0.681104437167237,0.80353891220821,0.69553461592078,0.970567343753394,0.289791658004942,0.228599496027883,1,0.0430518675290076,0.152422075856856,0.0803312832413705,0.387498909341988,0.400530847441095,0.374241309977096,1,1,1,1,1,1,1,1,1,0.497004529800337,0.508132748167587,0.497004529800337,0.400530847441095,0.667674152638749,0.681224198250373,0.667674152638749,0.674470040011055,0.684887292617928,0.677087473128273,0.684887292617928,0.684887292617928,0.684887292617928,0.684887292617928,0.684887292617928,0.652756805813889,0.652756805813889,1,1,1,1,1,1,1,1,1,1,0.208832915223357,0.336425168218488,0.336425168218488,0.32824172648232,0.336425168218488,0.320071506293175,0.279523858364291,0.336425168218488,0.32824172648232,0.336425168218488,0.761166354789769,1,1,1,1,1,1,1,1,0.707386878053992,0.60896339488051,1,1,1,1,1,1,1,1,0.36923421906016,0.36923421906016,0.439141049180998,0.574070712618861,1,1,1,1,0.580637615757208,1,1,1,1,1,1,1,0.761166354789769,0.336425168218488,0.618057269418172,1,1,0.540340967850356,1,1,0.626981164992514,1,1,1,1,1,1,1,1,1,1,1,1,1,0.400530847441095,1,1,1,1,0.497004529800337,1,1,1,0.69553461592078,1,1,1,1,1,1,0.19646108779179,1,1,1,1,1,1,1,1,1,0.262953701915507,0.30446538407922,1,1,1,1,1,0.0193050193050195,1,1,1,1,1,1,1,0.605076179989466,1,1,1,1,1,0.482962344188887,1,1,1,0.661024500913558,1,1,1,1,1,1,1,0.748531721508032,1,1,1
X24H_67P,1,0.093929124220077,0.0432734823902038,0.733437500092445,0.576999821357639,0.450083258143768,0.116955519247318,1,0.252591014833343,1,0.450083258143768,0.712401028479824,0.696924850640174,0.696924850640174,0.696924850640174,0.712401028479824,0.712401028479824,0.712401028479824,0.712401028479824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.837654705500877,0.664211530918825,0.533361333131188,0.653699823368397,0.653699823368397,0.674620807658712,0.653699823368397,0.303075149359826,0.680534861007219,0.187504651187984,1,0.55875423283262,0.392551911778554,0.58716546501055,0.413122317635946,0.406325377311731,0.565323474487396,1,1,0.169832072900568,0.102469945832702,0.141943637723849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939017599737142,0.664211530918825,0.643092554840238,0.653699823368397,0.940110924488216,0.93642544291826,0.940110924488216,0.940110924488216,0.940110924488216,0.940110924488216,0.940110924488216,1,1,0.712401028479824,0.712401028479824,0.712401028479824,0.680688681924469,0.696924850640174,0.712401028479824,0.696924850640174,0.712401028479824,0.712401028479824,0.66365874496044,0.0388548887964748,0.124015953093564,0.124015953093564,0.116955519247318,0.124015953093564,0.110125530116888,0.07947597620604,0.124015953093564,0.116955519247318,0.124015953093564,0.340509796605948,1,1,0.0463320463320518,1,0.00197539732423453,1,0.289000131751817,1,2.09619347851437e-07,0.000112752814326703,7.714056225961e-10,0.432800160542572,1,1,1,5.54075237286149e-11,1,1,0.000284819710978186,0.000284819710978186,0.436156766870321,0.258797930023162,1,1,0.352000670196313,0.285438395942421,0.593674622688269,0.325496582488557,0.0124029634719134,0.441245767167379,1,2.34628190080828e-08,3.73034550669985e-12,0.0266759893429189,1.00967838338158e-06,0.0378786601693675,1.49865709320785e-08,1,1,0.532761367423569,1.75196116260718e-14,1.75196116260718e-14,1.96133682124816e-08,2.34628190080828e-08,0.00376473459192143,5.54075237286149e-11,1,1,0.352000670196313,1,1,0.754588169805622,1,1,1,0.0463320463320518,0.0974993196722744,1,1,1,0.0112455809918144,0.0517345063840457,1,1,1,0.801098059415791,7.6863709114184e-05,0.0906886953398569,0.00197539732423453,5.01491409467203e-06,1,0.627075683810374,0.412834534989449,0.0906886953398569,1,1,0.519091645195303,1,9.75404377281541e-12,1,1,0.103527665847568,0.54452118678077,0.586877682364054,3.25638718872574e-05,9.75404377281541e-12,1,1,0.0104189546618309,1,1,1,1,6.80902123049818e-21,1,1,1,0.0308289211446695,0.31946513899278,0.270764535533699,0.31946513899278,0.0388548887964748,1,0.0384089311803568,1,1,1,0.711524876592114,1,1,1,1,1,0.565323474487396,1,0.316351645335953,1,1,1
X190P_139H,1,0.0810810810811025,0.72443207326951,1,0.642872107988573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.352608422375864,0.357217682799078,0.303881955044746,0.352608422375864,0.352608422375864,0.36185687348478,0.352608422375864,0.822932567118614,0.939061985573614,0.760976923767621,1,0.909311304660142,0.85839992816737,0.916704079494777,0.865583191164586,0.707940498638173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.348029092215139,0.357217682799078,0.348029092215139,0.352608422375864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.433869085031876,1,1,1,1,1,1,1,1,0.386339828200293,0.311454311454312,1,1,1,1,1,1,1,1,1,1,0.721020023345605,0.802011313639221,1,1,1,1,1,1,1,1,1,0.127203615575709,1,1,1,0.416270090688695,1,1,1,0.26578073089701,1,1,1,1,1,1,1,1,1,1,1,0.2049025769956,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865583191164586,1,1,1,0.155876807039598,1,1,1,1,1,1,1,1,1,1,1,0.398401723983119,0.803807129388525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.599952111580018,1,1,1,1,1,0.0922151387267666,1,1,1,0.349435814552093,1,1,1,1,1,1,1,1,0.0230762323785574,1,1
X144H_57P,0.999999999999999,0.999999999999869,1,0.999999999999869,1,0.123552123552124,0.231660231660232,0.1003861003861,0.081081081081081,1,0.123552123552124,1,1,1,1,1,1,1,1,1,1,1,0.127413127413127,0.0656370656370656,0.0656370656370656,0.0617760617760621,0.0656370656370656,1,0.0656370656370656,1,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0656370656370656,0.0617760617760621,0.0617760617760621,1,1,1,1,1,1,1,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.127413127413127,0.131274131274131,0.127413127413127,0.0965250965250962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.173745173745174,0.235521235521236,0.235521235521236,0.231660231660232,0.235521235521236,0.227799227799228,0.208494208494208,0.235521235521236,0.231660231660232,0.235521235521236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555984555984556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366795366795367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X156P_111H,0.142857142857158,0.999999999999869,0.617760617760684,0.999999999999869,0.532818532818586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,1,0.0656370656370656,1,1,1,1,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.142857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366795366795367,1,1,1,0.173745173745174,1,0.305019305019305,1,1,1,1,1,1,1,1,1,1,1,0.239382239382239,1,1,1
X5P_21H,1.93569052502528e-25,0.0131812235688583,0.100486996978192,0.450292551417829,5.8937409986954e-12,0.0359440494935169,0.00126821625245372,0.0695264154801905,0.118861136189297,0.0695264154801905,0.0359440494935169,0.99999922655122,0.999994215935713,0.999994215935713,0.999994215935713,0.99999922655122,0.99999922655122,0.99999922655122,0.99999922655122,0.222742092034554,0.222742092034554,0.907335907335907,0.0321437975646869,0.180997672438521,0.180997672438521,0.200833033801647,0.180997672438521,0.746082833224268,0.180997672438521,0.55462697185568,0.180997672438521,0.180997672438521,0.180997672438521,0.180997672438521,0.180997672438521,0.180997672438521,0.180997672438521,0.180997672438521,0.180997672438521,0.200833033801647,0.200833033801647,0.700990202906649,0.686788859909779,0.540160177229601,0.535307867943166,0.535307867943166,0.502780140615989,0.535307867943166,0.0144737354926144,0.00313291830630004,2.20905621438402e-05,0.998369066704634,0.0170888474655453,0.251746771184766,0.27074346204038,0.00294377733649514,5.63176402929468e-15,1,0.656458319463591,1,0.999999988474054,0.0109201681558261,0.999999965664679,0.320717136422788,0.297772646611096,0.344976715341449,0.246931278499845,0.246931278499845,0.246931278499845,0.273626551851179,0.222742092034554,0.222742092034554,0.222742092034554,0.222742092034554,0.222742092034554,0.0321437975646869,0.0287302969383484,0.0321437975646869,0.0774722915350694,0.714865460708183,0.686788859909779,0.714865460708183,0.700990202906649,0.637161608750008,0.656082770245048,0.637161608750008,0.637161608750008,0.637161608750008,0.637161608750008,0.637161608750008,0.711522004389463,0.711522004389463,0.99999922655122,0.99999922655122,0.99999922655122,0.999961507751151,0.999999543965777,0.99999922655122,0.999994215935713,0.99999922655122,0.99999922655122,0.999975175306533,0.00806081764207224,0.00111526554864021,0.00111526554864021,0.00126821625245372,0.00111526554864021,0.00144115483233378,0.00270358953022291,0.00111526554864021,0.00126821625245372,0.00111526554864021,0.995623690558334,1,1,1,1,0.822932567118614,1,0.850058933904355,0.988307056906919,0.374176770438895,0.186845250536071,0.774583155875528,0.430146296998158,0.746082833224268,1,1,0.502014136580833,1,1,0.410870721228587,0.410870721228587,6.49390419003661e-14,0.00017486421421401,0.907335907335907,0.822932567118614,0.80164162162794,0.980790937581941,0.999964162173197,0.297772646611096,0.867879608387251,0.911823235073992,1,0.940594916471727,0.692743198536746,0.901871684669671,0.109556759701255,0.826133413193588,0.90193802805893,0.55462697185568,1,0.754944323331843,0.410773472030569,0.410773472030569,0.891740088158049,0.940594916471727,0.454203266430277,0.502014136580833,0.991739247553201,0.907335907335907,0.80164162162794,0.907335907335907,0.907335907335907,0.90016134576754,0.454203266430277,0.993771362048355,1,0.907335907335907,0.584578769257245,1,1,1,0.955918630068594,0.634651477329206,1,1,1,0.016771035995706,0.746082833224268,0.822932567118614,0.822932567118614,0.397493753116765,0.907335907335907,0.900418265617849,0.929595214439107,0.822932567118614,1,1,0.848719012048501,1,0.959360348658457,1,0.991739247553201,0.001636565657057,0.212807504200984,1,0.973638975147576,0.959360348658457,0.907335907335907,0.907335907335907,0.397493753116765,1,0.907335907335907,0.99929285387615,0.502014136580833,0.692743198536746,0.72925653795962,0.893540814925544,0.907335907335907,0.452963694868144,0.454203266430277,0.66676056779457,0.836690227634721,0.90193802805893,0.822932567118614,0.990213912390994,0.822932567118614,0.955918630068594,0.907335907335907,0.118880431091433,0.80164162162794,0.454203266430277,0.907335907335907,0.502014136580833,0.410773472030569,0.987069869187408,0.907335907335907,0.913051663630254,0.746082833224268,0.907335907335907,0.612501090658012
X36H_213P,0.999999999999999,0.999999999999869,0.617760617760684,0.999999999999869,0.733590733590812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X3P_7H_168P,9.71830376510474e-11,0.0971901950984668,0.748288424183189,1,0.00964479397250369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.949488155283617,0.951894323718443,0.916873007321159,0.949488155283617,0.949488155283617,0.954214751988453,0.949488155283617,0.454203266430277,0.775291837194093,1,7.1018373668026e-10,0.680534861007219,0.538888073091626,0.703219356374127,0.557390667875888,0.999999787794947,1,9.40388805505103e-10,1,0.000117842836426366,4.18774176930339e-05,0.000487036904777955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.946994489814797,0.951894323718443,0.946994489814797,0.949488155283617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.896961754425241,0.409192275633523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.557390667875888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00835527903712585,1,1,1,1,1,1,1,1,1,1,1,1,0.320146394919314,1,0.975764126798429,1,1,1,1,1,0.758772324352322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
